domain,fail_count,stages,error_types,last_institution,sample_url,sample_message
gumicsm.or.kr,1,sitemap,HTTPError,구미어린이과학체험관,http://gumicsm.or.kr/sitemap.xml,HTTP Error 404: Not Found
angukm.cafe24.com,1,sitemap,HTTPError,안국목공예,http://angukm.cafe24.com/sitemap.xml,HTTP Error 404: Not Found
adco.or.kr,1,sitemap,HTTPError,안동국제컨벤션센터,http://adco.or.kr/sitemap.xml,HTTP Error 404: Not Found
www.264.or.kr,1,sitemap,HTTPError,이육사문학관,http://www.264.or.kr/sitemap.xml,HTTP Error 404: Not Found
www.sgma.kr,1,sitemap,HTTPError,송강미술관,http://www.sgma.kr/sitemap.xml,HTTP Error 404: Not Found
historyhouse.co.kr,1,page,HTTPError,히스토리하우스,http://historyhouse.co.kr/product/detail.html,HTTP Error 404: Not Found
www.gumisc.or.kr,1,sitemap,HTTPError,구미과학관,http://www.gumisc.or.kr/sitemap.xml,HTTP Error 404: Not Found
www.gumicc.or.kr,1,sitemap,HTTPError,구미문화원,http://www.gumicc.or.kr/sitemap.xml,HTTP Error 404: Not Found
kjbmoacu.cu.ac.kr,1,sitemap,HTTPError,대구가톨릭대학교 효성캠퍼스김종복미술관,http://kjbmoacu.cu.ac.kr/sitemap.xml,HTTP Error 404: Not Found
dww.kr,1,sitemap,HTTPError,와글와글아이세상,https://dww.kr/sitemap.xml,HTTP Error 404:
gbgs.go.kr,1,sitemap,HTTPError,경산시문화회관,http://gbgs.go.kr/sitemap.xml,HTTP Error 404: Not Found
www.jicheonottchil.com,1,sitemap,HTTPError,지천옻칠아트센터,http://www.jicheonottchil.com/sitemap.xml,HTTP Error 404: Not Found
www.sjcc.or.kr,1,sitemap,HTTPError,상주문화원,http://www.sjcc.or.kr/sitemap.xml,HTTP Error 404: Not Found
hsartbay.com,1,sitemap,HTTPError,해성아트베이,http://hsartbay.com/sitemap.xml,HTTP Error 404: Not Found
degreeshow7.wixsite.com,1,sitemap,HTTPError,디그리쇼한국위원회,https://degreeshow7.wixsite.com/sitemap.xml,HTTP Error 404: Not Found
ictmarket.or.kr:8443,1,sitemap,HTTPError,문홍 플래그십 스토어,https://ictmarket.or.kr:8443/sitemap.xml,HTTP Error 404: Not Found
www.bsart.or.kr,1,sitemap,HTTPError,부산예술회관,http://www.bsart.or.kr/sitemap.xml,HTTP Error 404: Not Found
bsnamgucc.or.kr,1,sitemap,HTTPError,부산남구문화원,http://bsnamgucc.or.kr/sitemap.xml,HTTP Error 404: Not Found
www.promiseland.co.kr,1,sitemap,HTTPError,프라미스랜드,http://www.promiseland.co.kr/sitemap.xml,HTTP Error 404: Not Found
www.littleprincehouse.kr,1,sitemap,HTTPError,리틀프린스하우스,https://www.littleprincehouse.kr/sitemap.xml,HTTP Error 404: Not Found
www.hwarang.es.kr,1,sitemap,HTTPError,화랑초등학교,http://www.hwarang.es.kr/sitemap.xml,HTTP Error 404: Not Found
socar-docs.zendesk.com,1,sitemap,HTTPError,쏘카 페어필드바이메리어트 부산송도비치,https://socar-docs.zendesk.com/sitemap.xml,HTTP Error 404: Not Found
meetflow197.wixsite.com,1,sitemap,HTTPError,치우림,https://meetflow197.wixsite.com/sitemap.xml,HTTP Error 404: Not Found
bdgcc.or.kr,1,sitemap,HTTPError,부산동구문화원,http://bdgcc.or.kr/sitemap.xml,HTTP Error 404: Not Found
www.busancoffeemuseum.com,1,sitemap,HTTPError,부산커피박물관,http://www.busancoffeemuseum.com/sitemap.xml,HTTP Error 404: Not Found
www.applemuseum.co.kr,1,sitemap,HTTPError,애플컴퓨터박물관,http://www.applemuseum.co.kr/sitemap.xml,HTTP Error 404: Not Found
www.tongsinsa.com,1,sitemap,HTTPError,조선통신사역사관,http://www.tongsinsa.com/sitemap.xml,HTTP Error 404: Not Found
home.pen.go.kr,1,sitemap,HTTPError,부산광역시교육청학생교육문화회관,https://home.pen.go.kr/sitemap.xml,HTTP Error 404: Not Found
bipf.kr,1,sitemap,HTTPError,부산국제사진제,http://bipf.kr/sitemap.xml,HTTP Error 404: Not Found
www.sambodang.co.kr,1,sitemap,HTTPError,"삼보당,서예백화점",http://www.sambodang.co.kr/sitemap.xml,HTTP Error 404: Not Found
www.dongnae.go.kr,1,sitemap,HTTPError,부산동래문화회관,https://www.dongnae.go.kr/sitemap.xml,HTTP Error 404: Not Found
dr.pulip.kr,1,sitemap,HTTPError,풀잎문화센터 동래지부,http://dr.pulip.kr/sitemap.xml,HTTP Error 404: Not Found
www.sssd.co.kr,1,sitemap,HTTPError,1250,https://www.sssd.co.kr/sitemap.xml,HTTP Error 404: Not Found
newsbusan.com,1,sitemap,HTTPError,지원서예원,http://newsbusan.com/sitemap.xml,HTTP Error 404: Not Found
www.nakdong.or.kr,1,sitemap,HTTPError,부산북구낙동문화원,https://www.nakdong.or.kr/sitemap.xml,HTTP Error 404: Not Found
www.galleryjoy.com,1,sitemap,HTTPError,갤러리조이,http://www.galleryjoy.com/sitemap.xml,HTTP Error 404: Not Found
www.babynkidsfair.com,1,sitemap,HTTPError,부산 임신 출산 영유아교육 박람회,http://www.babynkidsfair.com/sitemap.xml,HTTP Error 404: Not Found
www.soulartspace.com,1,sitemap,HTTPError,소울아트스페이스,http://www.soulartspace.com/sitemap.xml,HTTP Error 404: Not Found
www.d-form.co.kr,1,sitemap,HTTPError,디자인폼,http://www.d-form.co.kr/sitemap.xml,HTTP Error 404: Not Found
sahacc.kr,1,sitemap,HTTPError,사단법인 사하문화원,http://sahacc.kr/sitemap.xml,HTTP Error 404: Not Found
globalhwarang.com,1,sitemap,HTTPError,화랑번역 부산번역공증대행,https://globalhwarang.com/sitemap.xml,HTTP Error 404: Not Found
www.bsanimal.co.kr,1,sitemap,HTTPError,반려동물복지문화센터,https://www.bsanimal.co.kr/sitemap.xml,HTTP Error 404: Not Found
motorstudio.hyundai.com,1,sitemap,HTTPError,현대 모터스튜디오 부산,https://motorstudio.hyundai.com/sitemap.xml,HTTP Error 404: Not Found
051-752-0445.kti114.net,1,sitemap,HTTPError,춘당서예원,http://051-752-0445.kti114.net/sitemap.xml,HTTP Error 404: Not Found
blog.naver.com,164,"homepage,page,sitemap",HTTPError,극단둥지,https://blog.naver.com/sitemap.xml,HTTP Error 404: Not Found
smartstore.naver.com,45,"homepage,page,sitemap",HTTPError,복합문화예술공간 다다,https://smartstore.naver.com/teamdada,HTTP Error 429: Too Many Requests
www.cnkccf.or.kr,36,"homepage,page,sitemap",RuntimeError,보령문화원,http://www.cnkccf.or.kr/boryeong.do,"HTTP request failed after retries: <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'www.cnkccf.or.kr'. (_ssl.c:992)>"
cafe.naver.com,28,sitemap,HTTPError,예아트센터,https://cafe.naver.com/sitemap.xml,HTTP Error 404: Not Found
youtube.com,13,"homepage,page,sitemap",HTTPError,숭문대,https://youtube.com/sitemap.xml,HTTP Error 404: Not Found
culture.lottemart.com,13,sitemap,HTTPError,롯데마트문화센터 구미점,http://culture.lottemart.com/sitemap.xml,HTTP Error 404: Not Found
www.youtube.com,12,"homepage,page,sitemap",HTTPError,space298,https://www.youtube.com/sitemap.xml,HTTP Error 404: Not Found
www.yc.go.kr,10,"homepage,page,sitemap",HTTPError,노계문학관,https://www.yc.go.kr/toursub/nogye/contents.do,HTTP Error 404: Not Found
www.gumi.go.kr,9,"homepage,page,sitemap",RuntimeError,구미성리학역사관,https://www.gumi.go.kr/museum/,HTTP request failed after retries: <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self signed certificate in certificate chain (_ssl.c:992)>
www.gc.go.kr,9,"homepage,page,sitemap",HTTPError,김천돌봄문화센터,https://www.gc.go.kr/portal/contents.do,HTTP Error 404: Not Found
www.i815.or.kr,8,"page,sitemap",HTTPError,독립기념관,http://www.i815.or.kr/2018/news/news.do,HTTP Error 404: Not Found
arthall.gangjin.go.kr,8,"page,sitemap",HTTPError,강진아트홀,http://arthall.gangjin.go.kr/arthall/program,HTTP Error 404: Not Found
www.sori21.co.kr,7,page,HTTPError,한국소리문화의전당,http://www.sori21.co.kr/site/1/menu/32/content/18,HTTP Error 404: 
yubae.namhae.go.kr,7,"page,sitemap",HTTPError,남해유배문학관,http://yubae.namhae.go.kr/news/pgnews/List.do,HTTP Error 500: 500
www2.sejong.go.kr,6,"homepage,page,sitemap",RuntimeError,한글사랑 세종책문화센터,https://www2.sejong.go.kr/sbcc,HTTP request failed after retries: <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:992)>
www.sjac.or.kr,6,"homepage,page,sitemap",RuntimeError,세종예술의전당,https://www.sjac.or.kr/,HTTP request failed after retries: <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:992)>
www.gbmg.go.kr,6,"homepage,page,sitemap",RuntimeError,문경문화예술회관,https://www.gbmg.go.kr/portal/contents.do,HTTP request failed after retries: <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:992)>
www.신불당아트센터.com,6,"homepage,page,sitemap",RuntimeError,M갤러리,http://www.신불당아트센터.com/galleryAbout,HTTP request failed after retries: 'latin-1' codec can't encode characters in position 4-10: ordinal not in range(256)
www.gongjucf.or.kr,6,"homepage,page,sitemap",RuntimeError,백제문화전당,https://www.gongjucf.or.kr/bjac/main/view,HTTP request failed after retries: <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:992)>
www.sori-n.com,6,page,HTTPError,자연미술관Ko,https://www.sori-n.com/entry/2025-%EC%95%BC%ED%88%AC%EC%9E%90%EC%97%B0%EB%AF%B8%EC%88%A0%EA%B5%AD%EC%A0%9C%EB%A0%88%EC%A7%80%EB%8D%98%EC%8A%A4%ED%94%84%EB%A1%9C%EA%B7%B8%EB%9E%A8-%EC%84%B1%EA%B3%BC%EB%B3%B4%EA%B3%A0%EC%A0%84-The-2025-YATOO-AiR-Exhibition,HTTP Error 404: 
nrich.go.kr,6,"homepage,page,sitemap",RuntimeError,경주 쪽샘유적발굴관,https://nrich.go.kr/gyeongju/index.do,HTTP request failed after retries: <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self signed certificate in certificate chain (_ssl.c:992)>
www.sangsanguniv.com,6,"homepage,page,sitemap",RuntimeError,KT&G상상유니브 경북아틀리에,https://www.sangsanguniv.com/main.univ,HTTP request failed after retries: <urlopen error [Errno 11001] getaddrinfo failed>
ligakmuseum.co.kr,5,"page,sitemap",HTTPError,리각미술관,http://ligakmuseum.co.kr/%ec%ba%98%eb%a6%b0%eb%8d%94/,HTTP Error 404: Not Found
baekdu.kr,5,"js-render,sitemap","HTTPError,TimeoutError",거창 백두대간생태교육장,https://baekdu.kr/sh_page/page50.php,"Page.goto: Timeout 12000ms exceeded.
Call log:
  - navigating to ""https://baekdu.kr/sh_page/page50.php"", waiting until ""domcontentloaded""
"
abr.ge,4,"page,sitemap",HTTPError,이마트24 이대과학관점,https://abr.ge/event/old,HTTP Error 404: Not Found
www.cheonan.go.kr,4,"homepage,page",HTTPError,천안박물관,https://www.cheonan.go.kr/prog/experience/G0045/ORG004/sub03_01/view.do,HTTP Error 404: 
www.danyang.go.kr,4,"homepage,page,sitemap",HTTPError,수양개선사유물전시관,https://www.danyang.go.kr/sitemap.xml,HTTP Error 404: 
seosan.go.kr,4,"page,sitemap",HTTPError,서산시문화회관,http://seosan.go.kr/culture/sub.do,HTTP Error 400: Bad Request
culture.lotteshopping.com,4,"homepage,page",HTTPError,문화센터 롯데백화점 포항점,https://culture.lotteshopping.com/INFO_information.do,HTTP Error 404: Not Found
www.iksan.go.kr,4,"homepage,page,sitemap",HTTPError,익산석제품전시홍보관,https://www.iksan.go.kr/stone/index.iksan,HTTP Error 404: Not Found
www.koreastudy.or.kr,4,"homepage,page,sitemap","HTTPError,RuntimeError",한국국학진흥원 유교문화박물관,http://www.koreastudy.or.kr/cfseum,HTTP request failed after retries: The read operation timed out
sphh.sscmc.or.kr,3,"homepage,page,sitemap",RuntimeError,서대문형무소역사관,https://sphh.sscmc.or.kr/,HTTP request failed after retries: <urlopen error [SSL: DH_KEY_TOO_SMALL] dh key too small (_ssl.c:992)>
www.cccseoul.org,3,"homepage,page,sitemap",RuntimeError,주한중국문화원,http://www.cccseoul.org/,HTTP request failed after retries: <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:992)>
www.britishcouncil.kr,3,"homepage,page,sitemap",RuntimeError,주한영국문화원사무소,https://www.britishcouncil.kr/,HTTP request failed after retries: The read operation timed out
surc.or.kr,3,"homepage,page,sitemap",RuntimeError,서울도시재생이야기관,https://surc.or.kr/story,"HTTP request failed after retries: <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'surc.or.kr'. (_ssl.c:992)>"
www.suwonccc.kr,3,"homepage,page,sitemap",RuntimeError,수원생활문화센터,http://www.suwonccc.kr/,HTTP request failed after retries: <urlopen error [Errno 11001] getaddrinfo failed>
www.ewonart.com,3,"homepage,page,sitemap",RuntimeError,이원아트빌리지,http://www.ewonart.com/,HTTP request failed after retries: <urlopen error [Errno 11002] getaddrinfo failed>
www.dytc.or.kr,3,"homepage,page,sitemap",RuntimeError,삼봉스토리관,http://www.dytc.or.kr/,HTTP request failed after retries: <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:992)>
art.yeongju.go.kr,3,"homepage,page,sitemap",RuntimeError,영주문화예술회관,http://art.yeongju.go.kr/,HTTP request failed after retries: <urlopen error timed out>
명품장례.com,3,"homepage,page,sitemap",RuntimeError,명품장례문화원,https://명품장례.com/,HTTP request failed after retries: 'latin-1' codec can't encode characters in position 0-3: ordinal not in range(256)
www.kts.ac.kr,3,"homepage,page,sitemap",RuntimeError,고려신학대학원고신역사기념관,http://www.kts.ac.kr/khistory/,HTTP request failed after retries: <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:992)>
muchangpomuseum.com,3,"homepage,page,sitemap",HTTPError,무창포미술관,http://muchangpomuseum.com/,HTTP Error 404: Not Found
www.intermesse.net,3,"homepage,page,sitemap",RuntimeError,인터메세,http://www.intermesse.net/,HTTP request failed after retries: <urlopen error [Errno 11001] getaddrinfo failed>
gongjuacc.or.kr,3,"homepage,page,sitemap",RuntimeError,공주문예회관,http://gongjuacc.or.kr/,HTTP request failed after retries: <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:992)>
www.cultureufo.com,3,"homepage,page,sitemap",RuntimeError,문화전파사,https://www.cultureufo.com/,HTTP request failed after retries: <urlopen error [Errno 11001] getaddrinfo failed>
art.chungnam.net,3,"homepage,page,sitemap",RuntimeError,충청남도청문예회관,http://art.chungnam.net/,HTTP request failed after retries: <urlopen error timed out>
hs.cnkccf.or.kr,3,"homepage,page,sitemap",HTTPError,홍성문화원,http://hs.cnkccf.or.kr/,HTTP Error 404: Not Found
kor.cnkccf.or.kr,3,"homepage,page,sitemap",HTTPError,충청남도문화원연합회,http://kor.cnkccf.or.kr/,HTTP Error 404: Not Found
핸디페어홍성점.gajagaja.co.kr,3,"homepage,page,sitemap",RuntimeError,핸디페어 홍성점,http://핸디페어홍성점.gajagaja.co.kr/,HTTP request failed after retries: 'latin-1' codec can't encode characters in position 0-6: ordinal not in range(256)
galeriecachou.com,3,"homepage,page,sitemap",RuntimeError,Galerie Cachou,http://galeriecachou.com/,HTTP request failed after retries: <urlopen error [Errno 11001] getaddrinfo failed>
www.taeanfamily.kr:449,3,"homepage,page,sitemap",RuntimeError,태안군가족공감센터,https://www.taeanfamily.kr:449/index.html,HTTP request failed after retries: <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self signed certificate in certificate chain (_ssl.c:992)>
www.nts.go.kr,3,"homepage,page,sitemap",HTTPError,국립조세박물관,http://www.nts.go.kr/museum/,HTTP Error 404: Not Found
museum.kongju.ac.kr,3,"homepage,page,sitemap",RuntimeError,공주대학교 신관캠퍼스박물관,https://museum.kongju.ac.kr/,HTTP request failed after retries: <urlopen error [SSL: SSLV3_ALERT_HANDSHAKE_FAILURE] sslv3 alert handshake failure (_ssl.c:992)>
teacher.kongju.ac.kr,3,"homepage,page,sitemap",RuntimeError,국립공주대학교 백제교육문화관,http://teacher.kongju.ac.kr/bj_index.html,HTTP request failed after retries: <urlopen error [Errno 11001] getaddrinfo failed>
blog.daum.net,3,"homepage,page,sitemap",RuntimeError,송계산방 백인현미술관,http://blog.daum.net/koreap/,HTTP request failed after retries: <urlopen error [Errno 11001] getaddrinfo failed>
j-dream.kr,3,"homepage,page,sitemap",RuntimeError,제이아트센터,http://j-dream.kr/,HTTP request failed after retries: <urlopen error [Errno 11001] getaddrinfo failed>
teraspace.co.kr,3,"homepage,page,sitemap",RuntimeError,테라스페이스 아트갤러리점,https://teraspace.co.kr/booking/bk_detail,HTTP request failed after retries: <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:992)>
www.mkwedding.net,3,"homepage,page,sitemap",RuntimeError,천안충청 웨딩홀박람회,http://www.mkwedding.net/shop_main/main_body.htm,HTTP request failed after retries: <urlopen error [Errno 11001] getaddrinfo failed>
cheonan.cult21.or.kr,3,"homepage,page,sitemap",RuntimeError,천안문화원,http://cheonan.cult21.or.kr/,HTTP request failed after retries: <urlopen error [Errno 11001] getaddrinfo failed>
www.djhyo.net,3,"homepage,page,sitemap",RuntimeError,효문화지원센터,http://www.djhyo.net/,HTTP request failed after retries: <urlopen error [Errno 11001] getaddrinfo failed>
www.jeongnimsaji.or.kr,3,"homepage,page,sitemap",HTTPError,정림사지박물관,http://www.jeongnimsaji.or.kr/,"HTTP Error 302: The HTTP server returned a redirect error that would lead to an infinite loop.
The last 30x error message was:
Found"
bakcj.com,3,"homepage,page,sitemap",HTTPError,박첨지놀이전수관,http://bakcj.com/sub01.asp,HTTP Error 404: Not Found
www.iron1964.com,3,"homepage,page,sitemap",RuntimeError,레드갤러리,http://www.iron1964.com/,HTTP request failed after retries: <urlopen error [Errno 11001] getaddrinfo failed>
www.galleryyian.com,3,"homepage,page,sitemap",RuntimeError,갤러리이안,http://www.galleryyian.com/,HTTP request failed after retries: <urlopen error [Errno 11001] getaddrinfo failed>
woosongart.wsu.ac.kr,3,"homepage,page,sitemap",HTTPError,우송대학교 서캠퍼스 우송예술회관,https://woosongart.wsu.ac.kr/,HTTP Error 502: Bad Gateway
www.yuseong.or.kr,3,"homepage,page,sitemap",HTTPError,유성문화원,http://www.yuseong.or.kr/,HTTP Error 500: Internal Server Error
temiorae.com,3,"homepage,page,sitemap",RuntimeError,대전광역시 테미오래,http://temiorae.com/,HTTP request failed after retries: <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:992)>
www.commonz042.kr,3,"homepage,page,sitemap",RuntimeError,대전광역시 사회혁신센터,https://www.commonz042.kr/,HTTP request failed after retries: <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self signed certificate in certificate chain (_ssl.c:992)>
www.anuta.ai.kr,3,"homepage,page,sitemap",RuntimeError,아누타,https://www.anuta.ai.kr/,HTTP request failed after retries: <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:992)>
www.hbem.or.kr,3,"homepage,page,sitemap",RuntimeError,한밭교육박물관,http://www.hbem.or.kr/,HTTP request failed after retries: <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:992)>
music.dicia.or.kr,3,"homepage,page,sitemap",RuntimeError,대전음악창작소,http://music.dicia.or.kr/,HTTP request failed after retries: <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:992)>
www.fairsportmall.com,3,"homepage,page,sitemap",RuntimeError,페어스포츠몰,http://www.fairsportmall.com/,HTTP request failed after retries: <urlopen error [Errno 11001] getaddrinfo failed>
marchen.or.kr,3,"homepage,page,sitemap",RuntimeError,갤러리메르헨,https://marchen.or.kr/,"HTTP request failed after retries: <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'marchen.or.kr'. (_ssl.c:992)>"
